,alert,cdi,code,detail,dmin,felt,gap,geometry,id,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
6431,,0.0,37813031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37813031&format=geojson,0.04808,0,117.0,POINT Z (-117.229 33.6391667 12.77),ci37813031,",ci37813031,",0.63,ml,0.0,ci,8,"6km NE of Wildomar, CA",0.05,6,",ci,",reviewed,1510862182210,"M 0.6 - 6km NE of Wildomar, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510865230356,https://earthquake.usgs.gov/earthquakes/eventpage/ci37813031
6432,,0.0,72925715,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925715&format=geojson,0.02491,0,161.0,POINT Z (-122.810997 38.8209991 2.47),nc72925715,",nc72925715,",1.01,md,0.0,nc,10,"6km NW of The Geysers, California",0.03,16,",nc,",automatic,1510861008260,"M 1.0 - 6km NW of The Geysers, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510863004315,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925715
6433,,0.0,17382890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382890&format=geojson,0.0,0,0.0,POINT Z (175.688 51.6996 17.7),ak17382890,",ak17382890,",3.0,ml,0.0,ak,0,"75km SSW of Buldir Island, Alaska",0.53,138,",ak,",reviewed,1510860891513,"M 3.0 - 75km SSW of Buldir Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",720,1511378878658,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382890
6434,,0.0,17254498,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17254498&format=geojson,0.0,0,0.0,POINT Z (-149.7707 62.5495 57.2),ak17254498,",ak17254498,",1.1,ml,0.0,ak,0,"30km NE of Talkeetna, Alaska",0.38,19,",ak,",reviewed,1510860843741,"M 1.1 - 30km NE of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378878187,https://earthquake.usgs.gov/earthquakes/eventpage/ak17254498
6435,,0.0,60257902,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60257902&format=geojson,0.05774,0,137.0,POINT Z (-112.2783333 41.539 0.42),uu60257902,",uu60257902,",0.84,md,0.0,uu,8,"19km WSW of Honeyville, Utah",0.14,11,",uu,",reviewed,1510860659660,"M 0.8 - 19km WSW of Honeyville, Utah",0,earthquake,",geoserve,origin,phase-data,",-420,1510868314930,https://earthquake.usgs.gov/earthquakes/eventpage/uu60257902
6436,,0.0,17382888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382888&format=geojson,0.0,0,0.0,POINT Z (-174.8648 51.7919 22.7),ak17382888,",ak17382888,",1.6,ml,0.0,ak,0,"64km SW of Atka, Alaska",0.31,39,",ak,",reviewed,1510860274447,"M 1.6 - 64km SW of Atka, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720,1511378877766,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382888
6437,,0.0,37813015,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37813015&format=geojson,0.06845,0,59.0,POINT Z (-118.335 35.059 -1.01),ci37813015,",ci37813015,",1.07,ml,0.0,ci,18,"13km SE of Tehachapi, CA",0.19,18,",ci,",reviewed,1510859833340,"M 1.1 Quarry Blast - 13km SE of Tehachapi, CA",0,quarry blast,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510865575963,https://earthquake.usgs.gov/earthquakes/eventpage/ci37813015
6438,,0.0,80269894,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80269894&format=geojson,0.057,0,92.0,POINT Z (-111.9906667 46.5535 -2),mb80269894,",mb80269894,",1.8,ml,0.0,mb,9,"4km WNW of Montana City, Montana",0.14,50,",mb,",reviewed,1510859758270,"M 1.8 Quarry Blast - 4km WNW of Montana City, Montana",0,quarry blast,",geoserve,origin,phase-data,",-420,1510863842720,https://earthquake.usgs.gov/earthquakes/eventpage/mb80269894
6439,,0.0,60211061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60211061&format=geojson,0.1317,0,105.0,POINT Z (-84.3383333 35.235 14.83),se60211061,",se60211061,",2.12,md,0.0,se,11,"19km ESE of Etowah, Tennessee",0.03,69,",se,",reviewed,1510859523830,"M 2.1 - 19km ESE of Etowah, Tennessee",0,earthquake,",geoserve,origin,phase-data,",-300,1510923575440,https://earthquake.usgs.gov/earthquakes/eventpage/se60211061
6440,,0.0,17382887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382887&format=geojson,0.0,0,0.0,POINT Z (-169.3655 52.8221 13.3),ak17382887,",ak17382887,",2.1,ml,0.0,ak,0,"35km WSW of Nikolski, Alaska",0.63,68,",ak,",reviewed,1510858744396,"M 2.1 - 35km WSW of Nikolski, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378877327,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382887
6441,,0.0,17253460,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17253460&format=geojson,0.0,0,0.0,POINT Z (-153.1309 59.9292 112.9),ak17253460,",ak17253460,",1.8,ml,0.0,ak,0,"65km SSW of Redoubt Volcano, Alaska",0.41,50,",ak,",reviewed,1510858535235,"M 1.8 - 65km SSW of Redoubt Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378876848,https://earthquake.usgs.gov/earthquakes/eventpage/ak17253460
6442,,3.4,72925695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925695&format=geojson,0.3536,9,133.0,POINT Z (-119.9690018 35.7806664 0.83),nc72925695,",nc72925695,",2.53,md,0.0,nc,12,"25km S of Kettleman City, California",0.28,102,",nc,",automatic,1510858216310,"M 2.5 - 25km S of Kettleman City, California",0,earthquake,",dyfi,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510970339643,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925695
6443,,0.0,17382885,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382885&format=geojson,0.0,0,0.0,POINT Z (-169.542 52.9017 5.2),ak17382885,",ak17382885,",2.0,ml,0.0,ak,0,"45km W of Nikolski, Alaska",0.16,62,",ak,",reviewed,1510858196247,"M 2.0 - 45km W of Nikolski, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1511378876424,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382885
6444,,0.0,17253456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17253456&format=geojson,0.0,0,0.0,POINT Z (-153.9328 61.7784 3.7),ak17253456,",ak17253456,",2.1,ml,0.0,ak,0,"156km SE of McGrath, Alaska",0.56,68,",ak,",reviewed,1510857731715,"M 2.1 - 156km SE of McGrath, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378875899,https://earthquake.usgs.gov/earthquakes/eventpage/ak17253456
6445,,0.0,37812975,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812975&format=geojson,0.03663,0,33.0,POINT Z (-116.4253333 34.1638333 10.17),ci37812975,",ci37812975,",1.76,ml,0.0,ci,58,"6km N of Yucca Valley, CA",0.17,48,",ci,",reviewed,1510857300940,"M 1.8 - 6km N of Yucca Valley, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510859653440,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812975
6446,,0.0,17382883,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382883&format=geojson,0.0,0,0.0,POINT Z (-150.3512 62.2532 65.90000000000001),ak17382883,",ak17382883,",1.1,ml,0.0,ak,0,"14km WSW of Talkeetna, Alaska",0.22,19,",ak,",reviewed,1510857082764,"M 1.1 - 14km WSW of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378875460,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382883
6447,,0.0,17253455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17253455&format=geojson,0.0,0,0.0,POINT Z (-150.1437 60.2296 42.9),ak17253455,",ak17253455,",1.3,ml,0.0,ak,0,"41km WNW of Seward, Alaska",0.48,26,",ak,",reviewed,1510856565943,"M 1.3 - 41km WNW of Seward, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378875009,https://earthquake.usgs.gov/earthquakes/eventpage/ak17253455
6448,,0.0,17382881,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382881&format=geojson,0.0,0,0.0,POINT Z (-151.4693 60.1697 60.9),ak17382881,",ak17382881,",1.2,ml,0.0,ak,0,"23km SSW of Cohoe, Alaska",0.25,22,",ak,",reviewed,1510856191772,"M 1.2 - 23km SSW of Cohoe, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378874573,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382881
6449,,0.0,80269844,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80269844&format=geojson,0.091,0,117.0,POINT Z (-112.4133333 46.9383333 3.8),mb80269844,",mb80269844,",1.77,ml,0.0,mb,17,"20km E of Lincoln, Montana",0.17,48,",mb,",reviewed,1510855653240,"M 1.8 - 20km E of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1510863292730,https://earthquake.usgs.gov/earthquakes/eventpage/mb80269844
6450,,0.0,72925685,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925685&format=geojson,0.01489,0,150.0,POINT Z (-118.8376667 37.6153333 1.12),nc72925685,",nc72925685,",0.21,md,0.0,nc,7,"12km ESE of Mammoth Lakes, California",0.02,1,",nc,",reviewed,1510855613310,"M 0.2 - 12km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510866904640,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925685
6451,,0.0,37812967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812967&format=geojson,0.04811,0,108.0,POINT Z (-116.862 34.0181667 17.3),ci37812967,",ci37812967,",0.9,ml,0.0,ci,23,"10km N of Banning, CA",0.12,12,",ci,",reviewed,1510855575460,"M 0.9 - 10km N of Banning, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,",-480,1510860192335,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812967
6452,,0.0,37172188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37172188&format=geojson,0.04213,0,112.0,POINT Z (-116.4235 34.1571667 9.93),ci37172188,",ci37172188,",0.74,ml,0.0,ci,23,"5km N of Yucca Valley, CA",0.2,8,",ci,",reviewed,1510855562660,"M 0.7 - 5km N of Yucca Valley, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510860946812,https://earthquake.usgs.gov/earthquakes/eventpage/ci37172188
6453,,0.0,37812951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812951&format=geojson,0.03261,0,61.0,POINT Z (-116.4225 34.1671667 10.6),ci37812951,",ci37812951,",1.08,ml,0.0,ci,33,"6km N of Yucca Valley, CA",0.17,18,",ci,",reviewed,1510855171810,"M 1.1 - 6km N of Yucca Valley, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510858621554,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812951
6454,,0.0,17382880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382880&format=geojson,0.0,0,0.0,POINT Z (-160.4797 54.8214 24.9),ak17382880,",ak17382880,",2.0,ml,0.0,ak,0,"57km S of Sand Point, Alaska",0.65,62,",ak,",reviewed,1510854920161,"M 2.0 - 57km S of Sand Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378874112,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382880
6455,,0.0,72925680,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925680&format=geojson,0.02397,0,43.0,POINT Z (-122.144 37.738 4.54),nc72925680,",nc72925680,",1.42,md,0.0,nc,29,"1km NE of San Leandro, California",0.06,31,",nc,",reviewed,1510854470190,"M 1.4 - 1km NE of San Leandro, California",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511574062958,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925680
6456,,0.0,72925675,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925675&format=geojson,0.02734,0,190.0,POINT Z (-118.8346667 37.563 1.69),nc72925675,",nc72925675,",1.53,md,0.0,nc,23,"15km SE of Mammoth Lakes, California",0.04,36,",nc,",reviewed,1510854291040,"M 1.5 - 15km SE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511572504876,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925675
6457,,2.2,37812839,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812839&format=geojson,0.06482,5,97.0,POINT Z (-118.782 33.9796667 14.78),ci37812839,",ci37812839,",2.47,ml,0.0,ci,41,"4km SE of Malibu, CA",0.25,95,",ci,",reviewed,1510853662310,"M 2.5 - 4km SE of Malibu, CA",0,earthquake,",dyfi,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510863943399,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812839
6458,,2.5,37812831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812831&format=geojson,0.08394,4,53.0,POINT Z (-118.7761667 33.9603333 12.54),ci37812831,",ci37812831,",2.52,ml,0.0,ci,71,"6km SSE of Malibu, CA",0.29,99,",ci,",reviewed,1510853642920,"M 2.5 - 6km SSE of Malibu, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510880329817,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812831
6459,,0.0,72925670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925670&format=geojson,0.005248,0,110.0,POINT Z (-122.7685013 38.8253326 0.4),nc72925670,",nc72925670,",0.73,md,0.0,nc,9,"3km W of Cobb, California",0.03,8,",nc,",automatic,1510853632220,"M 0.7 - 3km W of Cobb, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510854542455,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925670
6460,,0.0,17382879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382879&format=geojson,0.0,0,0.0,POINT Z (-178.422 51.6548 13.4),ak17382879,",ak17382879,",1.5,ml,0.0,ak,0,"32km SW of Tanaga Volcano, Alaska",0.5,35,",ak,",reviewed,1510853415529,"M 1.5 - 32km SW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600,1511378873691,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382879
6461,,0.0,72925665,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925665&format=geojson,0.006461,0,170.0,POINT Z (-122.7699966 38.8240013 0.87),nc72925665,",nc72925665,",0.99,md,0.0,nc,8,"4km W of Cobb, California",0.01,15,",nc,",automatic,1510853409250,"M 1.0 - 4km W of Cobb, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510854182445,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925665
6462,,0.0,72925660,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925660&format=geojson,0.006335,0,119.0,POINT Z (-122.769 38.8241667 0.86),nc72925660,",nc72925660,",0.65,md,0.0,nc,7,"3km W of Cobb, California",0.02,6,",nc,",reviewed,1510853330140,"M 0.7 - 3km W of Cobb, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511572021862,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925660
6463,,1.0,72925655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925655&format=geojson,0.008459,1,46.0,POINT Z (-122.7698333 38.822 1.05),nc72925655,",nc72925655,",2.12,md,0.0,nc,45,"4km W of Cobb, California",0.03,69,",nc,",reviewed,1510853298160,"M 2.1 - 4km W of Cobb, California",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511583063348,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925655
6464,,0.0,72925650,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925650&format=geojson,0.01904,0,213.0,POINT Z (-118.8163333 37.6061667 2.52),nc72925650,",nc72925650,",0.68,md,0.0,nc,9,"14km ESE of Mammoth Lakes, California",0.03,7,",nc,",reviewed,1510853138970,"M 0.7 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511561643330,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925650
6465,,0.0,17252425,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17252425&format=geojson,0.0,0,0.0,POINT Z (-149.7201 61.779 51.9),ak17252425,",ak17252425,",2.1,ml,0.0,ak,0,"17km ENE of Willow, Alaska",0.4,68,",ak,",reviewed,1510852868164,"M 2.1 - 17km ENE of Willow, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378873089,https://earthquake.usgs.gov/earthquakes/eventpage/ak17252425
6466,,0.0,61979066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv61979066&format=geojson,0.03412,0,116.0,POINT Z (-155.5625 19.7766667 17.05),hv61979066,",hv61979066,us2000bptl,",2.6,ml,0.0,hv,28,"28km SSE of Waimea, Hawaii",0.14,104,",hv,us,",reviewed,1510852572100,"M 2.6 - 28km SSE of Waimea, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600,1510874581970,https://earthquake.usgs.gov/earthquakes/eventpage/hv61979066
6467,,0.0,17382877,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382877&format=geojson,0.0,0,0.0,POINT Z (-153.3743 57.9391 47),ak17382877,",ak17382877,",1.5,ml,0.0,ak,0,"49km WNW of Kodiak Station, Alaska",0.35,35,",ak,",reviewed,1510852158125,"M 1.5 - 49km WNW of Kodiak Station, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378872626,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382877
6468,,0.0,37812823,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812823&format=geojson,0.07605,0,64.0,POINT Z (-117.077 33.9651667 11.28),ci37812823,",ci37812823,",0.92,ml,0.0,ci,42,"3km SW of Calimesa, CA",0.19,13,",ci,",reviewed,1510852083580,"M 0.9 - 3km SW of Calimesa, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510857246256,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812823
6469,,0.0,17252422,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17252422&format=geojson,0.0,0,0.0,POINT Z (-150.6212 61.5798 13.5),ak17252422,",ak17252422,",1.0,ml,0.0,ak,0,"36km W of Big Lake, Alaska",0.57,15,",ak,",reviewed,1510852010783,"M 1.0 - 36km W of Big Lake, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378872179,https://earthquake.usgs.gov/earthquakes/eventpage/ak17252422
6470,,0.0,2000bpte,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bpte&format=geojson,0.382,0,99.0,POINT Z (-69.7881 -17.8353 145.55),us2000bpte,",us2000bpte,",4.4,mb,0.0,us,0,"46km NNW of Putre, Chile",0.55,298,",us,",reviewed,1510851874610,"M 4.4 - 46km NNW of Putre, Chile",0,earthquake,",geoserve,origin,phase-data,",-240,1510865197040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bpte
6471,,0.0,72925640,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925640&format=geojson,0.02096,0,197.0,POINT Z (-118.8203333 37.6098333 3.61),nc72925640,",nc72925640,",0.7,md,0.0,nc,8,"14km ESE of Mammoth Lakes, California",0.02,8,",nc,",reviewed,1510851637160,"M 0.7 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510863242320,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925640
6472,,0.0,72925635,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925635&format=geojson,0.01791,0,134.0,POINT Z (-118.8188333 37.606 3.68),nc72925635,",nc72925635,",1.32,md,0.0,nc,18,"14km ESE of Mammoth Lakes, California",0.03,27,",nc,",reviewed,1510851599760,"M 1.3 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511570883797,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925635
6473,,0.0,72925645,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925645&format=geojson,0.01948,0,166.0,POINT Z (-118.8306667 37.6095 3.4),nc72925645,",nc72925645,",0.68,md,0.0,nc,11,"13km ESE of Mammoth Lakes, California",0.08,7,",nc,",reviewed,1510851554600,"M 0.7 - 13km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,",-480,1510862383659,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925645
6474,,0.0,37812815,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37812815&format=geojson,0.05964,0,104.0,POINT Z (-116.346 33.3838333 7.34),ci37812815,",ci37812815,",0.86,ml,0.0,ci,41,"14km N of Borrego Springs, CA",0.2,11,",ci,",reviewed,1510851088470,"M 0.9 - 14km N of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510854037000,https://earthquake.usgs.gov/earthquakes/eventpage/ci37812815
6475,,0.0,72925630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925630&format=geojson,0.02292,0,199.0,POINT Z (-118.819 37.6116667 3.08),nc72925630,",nc72925630,",0.29,md,0.0,nc,9,"14km ESE of Mammoth Lakes, California",0.02,1,",nc,",reviewed,1510850918040,"M 0.3 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,",-480,1510862377957,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925630
6476,,0.0,72925625,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925625&format=geojson,0.01884,0,154.0,POINT Z (-118.8351667 37.6113333 2.44),nc72925625,",nc72925625,",0.06,md,0.0,nc,10,"12km ESE of Mammoth Lakes, California",0.07,0,",nc,",reviewed,1510850524700,"M 0.1 - 12km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1510862642303,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925625
6477,,0.0,72925620,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925620&format=geojson,0.02046,0,70.0,POINT Z (-118.816 37.6076667 4.32),nc72925620,",nc72925620,",1.08,md,0.0,nc,21,"14km ESE of Mammoth Lakes, California",0.03,18,",nc,",reviewed,1510850354860,"M 1.1 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511558164186,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925620
6478,,0.0,17382875,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382875&format=geojson,0.0,0,0.0,POINT Z (-150.7905 63.157 124),ak17382875,",ak17382875,",1.3,ml,0.0,ak,0,"95km WSW of Cantwell, Alaska",0.47,26,",ak,",reviewed,1510849870194,"M 1.3 - 95km WSW of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378871748,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382875
6479,,0.0,17382874,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382874&format=geojson,0.0,0,0.0,POINT Z (-144.6969 63.227 2.3),ak17382874,",ak17382874,",0.6,ml,0.0,ak,0,"76km SSE of Deltana, Alaska",0.72,6,",ak,",reviewed,1510849553232,"M 0.6 - 76km SSE of Deltana, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378871335,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382874
6480,,0.0,17252389,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17252389&format=geojson,0.0,0,0.0,POINT Z (-150.4255 64.6815 10),ak17252389,",ak17252389,",0.7,ml,0.0,ak,0,"36km SSE of Manley Hot Springs, Alaska",0.66,8,",ak,",reviewed,1510849460770,"M 0.7 - 36km SSE of Manley Hot Springs, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378870902,https://earthquake.usgs.gov/earthquakes/eventpage/ak17252389
6481,,2.0,72925615,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72925615&format=geojson,0.03761,1,73.0,POINT Z (-118.5225 37.3721667 12.92),nc72925615,",nc72925615,nn00612739,",2.56,md,0.0,nc,36,"6km WNW of West Bishop, California",0.15,101,",nc,nn,",reviewed,1510849191930,"M 2.6 - 6km WNW of West Bishop, California",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511245141461,https://earthquake.usgs.gov/earthquakes/eventpage/nc72925615
6482,,0.0,17382872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17382872&format=geojson,0.0,0,0.0,POINT Z (-156.7459 58.0324 140.6),ak17382872,",ak17382872,",1.9,ml,0.0,ak,0,"73km S of King Salmon, Alaska",0.34,56,",ak,",reviewed,1510848579313,"M 1.9 - 73km S of King Salmon, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378870494,https://earthquake.usgs.gov/earthquakes/eventpage/ak17382872
6483,,0.0,17251393,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17251393&format=geojson,0.0,0,0.0,POINT Z (-151.5154 63.0943 6.3),ak17251393,",ak17251393,",1.0,ml,0.0,ak,0,"112km NW of Talkeetna, Alaska",0.71,15,",ak,",reviewed,1510847648996,"M 1.0 - 112km NW of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511378870047,https://earthquake.usgs.gov/earthquakes/eventpage/ak17251393
6484,,0.0,2000bpsa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bpsa&format=geojson,4.257,0,89.0,POINT Z (-62.9072 -58.548 10),us2000bpsa,",us2000bpsa,",5.3,mww,0.0,us,0,Drake Passage,0.69,432,",us,",reviewed,1510847504350,M 5.3 - Drake Passage,0,earthquake,",geoserve,moment-tensor,origin,phase-data,",-240,1510938560040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bpsa
6485,,0.0,2000bps9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bps9&format=geojson,0.37,0,108.0,POINT Z (168.4263 -21.4447 19.74),us2000bps9,",us2000bps9,",4.7,mb,0.0,us,0,"57km ENE of Tadine, New Caledonia",0.73,340,",us,",reviewed,1510847009750,"M 4.7 - 57km ENE of Tadine, New Caledonia",0,earthquake,",geoserve,origin,phase-data,",660,1510937092040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bps9
